session_id,session_timestamp,utm_campaign,utm_source,utm_medium,page_views,duration_seconds
S101577,2024-09-23 00:06:00,Product Launch 2024,direct,social,2,551
S101578,2024-10-03 04:26:00,Brand Awareness Q4,direct,cpc,3,266
S101579,2024-09-15 15:25:00,Retargeting Campaign,linkedin,email,7,196
S101580,2024-10-05 08:06:00,Product Launch 2024,,referral,3,153
S101581,2024-09-23 23:27:00,Brand Awareness Q4,linkedin,,4,123
S101582,2024-09-13 09:02:00,Lead Generation | DE | Form,direct,referral,6,42
S101583,2024-09-11 21:12:00,Product Launch 2024,,email,2,441
S101584,2024-10-02 17:31:00,,,social,6,419
S101585,2024-10-03 23:59:00,,direct,social,2,120
S101586,2024-10-21 00:08:00,Lead Generation | DE | Form,linkedin,organic,1,252
S101587,2024-09-04 21:53:00,Retargeting Campaign,direct,organic,1,454
S101588,2024-10-01 09:18:00,Product Launch 2024,facebook,referral,4,166
S101589,2024-10-17 16:11:00,Lead Generation | DE | Form,linkedin,cpc,5,263
S101590,2024-10-13 13:12:00,Product Launch 2024,,cpc,9,195
S101591,2024-09-13 18:40:00,,google,social,2,145
S101592,2024-09-26 01:17:00,Lead Generation | DE | Form,google,referral,1,214
S101593,2024-09-06 01:24:00,Product Launch 2024,organic,email,4,237
S101594,2024-09-22 13:30:00,Brand Awareness Q4,organic,referral,1,321
S101595,2024-09-08 08:23:00,Retargeting Campaign,linkedin,,7,262
S101596,2024-09-21 01:11:00,Brand Awareness Q4,facebook,cpc,6,227
S101597,2024-09-19 15:17:00,Google Brand Campaign,facebook,referral,3,268
S101598,2024-10-02 11:21:00,Retargeting Campaign,facebook,cpc,1,575
S101599,2024-10-20 04:21:00,Retargeting Campaign,,email,10,551
S101600,2024-10-09 11:15:00,,linkedin,social,10,403
S101601,2024-09-06 03:08:00,,,organic,2,52
S101602,2024-10-08 20:52:00,Lead Generation | DE | Form,google,,8,111
S101603,2024-09-05 17:39:00,Retargeting Campaign,linkedin,,8,216
S101604,2024-10-05 23:09:00,Brand Awareness Q4,google,social,7,573
S101605,2024-10-16 08:57:00,Google Brand Campaign,linkedin,email,8,130
S101606,2024-10-29 13:04:00,Product Launch 2024,direct,organic,9,32
S101607,2024-09-11 19:17:00,,google,email,1,589
S101608,2024-09-04 22:12:00,,direct,referral,9,535
S101609,2024-09-05 05:28:00,Google Brand Campaign,direct,organic,7,420
S101610,2024-10-09 08:13:00,Lead Generation | DE | Form,facebook,social,10,233
S101611,2024-10-08 22:00:00,Google Brand Campaign,direct,organic,9,275
S101612,2024-09-20 07:18:00,,linkedin,organic,2,185
S101613,2024-09-15 01:34:00,Lead Generation | DE | Form,linkedin,cpc,3,294
S101614,2024-10-30 04:17:00,Brand Awareness Q4,,social,4,557
S101615,2024-09-08 00:41:00,Retargeting Campaign,,organic,6,342
S101616,2024-09-06 22:56:00,Google Brand Campaign,linkedin,,3,428
S101617,2024-10-28 19:18:00,Retargeting Campaign,facebook,,1,374
S101618,2024-09-15 23:17:00,Lead Generation | DE | Form,linkedin,cpc,9,118
S101619,2024-10-17 23:44:00,Product Launch 2024,,email,10,574
S101620,2024-09-14 14:14:00,Retargeting Campaign,linkedin,social,10,414
S101621,2024-09-10 14:14:00,,,referral,6,161
S101622,2024-10-28 15:05:00,Product Launch 2024,google,referral,3,190
S101623,2024-09-13 18:31:00,,google,,5,31
S101624,2024-09-20 05:56:00,Lead Generation | DE | Form,direct,,10,202
S101625,2024-09-05 04:04:00,Product Launch 2024,google,referral,7,112
S101626,2024-10-17 16:08:00,,facebook,organic,2,396
S101627,2024-09-25 00:07:00,Brand Awareness Q4,,cpc,3,264
S101628,2024-10-20 02:17:00,Lead Generation | DE | Form,,organic,1,19
S101629,2024-10-21 03:34:00,,linkedin,,2,217
S101630,2024-09-09 15:48:00,Google Brand Campaign,direct,social,5,349
S101631,2024-10-01 04:15:00,Brand Awareness Q4,organic,,5,566
S101632,2024-09-08 00:52:00,Brand Awareness Q4,facebook,organic,5,115
S101633,2024-10-03 13:09:00,Brand Awareness Q4,google,cpc,4,447
S101634,2024-09-25 04:22:00,,linkedin,social,7,125
S101635,2024-10-02 05:07:00,Lead Generation | DE | Form,facebook,email,6,88
S101636,2024-10-10 10:07:00,Retargeting Campaign,facebook,cpc,10,164
S101637,2024-09-12 13:33:00,Retargeting Campaign,organic,social,7,163
S101638,2024-10-28 21:43:00,Retargeting Campaign,organic,email,6,116
S101639,2024-09-18 15:42:00,Retargeting Campaign,linkedin,,2,12
S101640,2024-10-26 04:49:00,,google,email,3,409
S101641,2024-09-29 23:50:00,Product Launch 2024,facebook,cpc,10,447
S101642,2024-10-17 08:09:00,Brand Awareness Q4,linkedin,social,3,404
S101643,2024-09-23 10:31:00,Product Launch 2024,direct,,7,351
S101644,2024-09-09 20:58:00,Lead Generation | DE | Form,direct,referral,9,519
S101645,2024-10-05 17:31:00,Google Brand Campaign,organic,social,7,95
S101646,2024-10-08 22:26:00,Google Brand Campaign,organic,,4,99
S101647,2024-09-16 11:00:00,Lead Generation | DE | Form,facebook,email,9,495
S101648,2024-09-09 03:03:00,Retargeting Campaign,linkedin,social,5,481
S101649,2024-09-10 17:59:00,Product Launch 2024,google,social,4,67
S101650,2024-10-18 04:07:00,,,social,7,36
S101651,2024-10-15 13:23:00,Brand Awareness Q4,,cpc,10,85
S101652,2024-10-01 19:55:00,Lead Generation | DE | Form,facebook,social,6,154
S101653,2024-09-06 07:04:00,Brand Awareness Q4,organic,referral,3,196
S101654,2024-10-01 23:08:00,,organic,,5,491
S101655,2024-09-27 23:21:00,Product Launch 2024,,,1,303
S101656,2024-09-08 04:03:00,,facebook,organic,3,525
S101657,2024-09-11 00:25:00,Product Launch 2024,,referral,9,274
S101658,2024-10-29 18:32:00,Retargeting Campaign,,social,7,170
S101659,2024-09-18 02:33:00,Product Launch 2024,google,,4,420
S101660,2024-10-10 01:14:00,Product Launch 2024,google,,9,89
S101661,2024-10-23 22:29:00,Product Launch 2024,linkedin,,7,399
S101662,2024-09-11 01:51:00,Retargeting Campaign,,referral,4,286
S101663,2024-09-07 03:04:00,Retargeting Campaign,organic,email,1,255
S101664,2024-09-19 05:34:00,Brand Awareness Q4,facebook,social,10,21
S101665,2024-10-19 09:12:00,Google Brand Campaign,google,,1,256
S101666,2024-09-18 02:36:00,Google Brand Campaign,facebook,organic,8,56
S101667,2024-09-04 10:05:00,Retargeting Campaign,facebook,email,5,417
S101668,2024-10-03 06:20:00,Product Launch 2024,,email,3,109
S101669,2024-09-22 13:57:00,,organic,cpc,9,163
S101670,2024-09-02 18:50:00,Product Launch 2024,direct,organic,1,307
S101671,2024-09-11 04:43:00,Product Launch 2024,facebook,,2,247
S101672,2024-10-27 06:51:00,,,social,3,523
S101673,2024-10-04 23:38:00,,organic,email,8,144
S101674,2024-09-22 09:23:00,Google Brand Campaign,direct,cpc,7,254
S101675,2024-09-14 19:38:00,Brand Awareness Q4,google,organic,8,109
S101676,2024-10-22 00:09:00,Retargeting Campaign,organic,cpc,8,106
S101677,2024-09-30 10:10:00,Retargeting Campaign,google,cpc,5,600
S101678,2024-09-24 11:05:00,Brand Awareness Q4,google,,8,274
S101679,2024-10-01 08:48:00,Product Launch 2024,,social,2,592
S101680,2024-10-02 01:23:00,Retargeting Campaign,direct,referral,10,142
S101681,2024-09-29 11:32:00,Google Brand Campaign,linkedin,email,2,433
S101682,2024-10-03 14:16:00,,facebook,organic,1,260
S101683,2024-10-15 17:00:00,Lead Generation | DE | Form,facebook,email,7,172
S101684,2024-10-07 12:54:00,Brand Awareness Q4,google,referral,8,105
S101685,2024-09-23 14:29:00,,organic,referral,2,97
S101686,2024-09-12 23:06:00,Product Launch 2024,direct,social,7,346
S101687,2024-09-05 10:21:00,Google Brand Campaign,direct,social,8,127
S101688,2024-09-18 14:02:00,Google Brand Campaign,google,referral,3,228
S101689,2024-09-21 18:02:00,Google Brand Campaign,direct,cpc,6,450
S101690,2024-10-01 06:03:00,Lead Generation | DE | Form,facebook,,7,286
S101691,2024-09-17 20:11:00,Brand Awareness Q4,google,cpc,5,424
S101692,2024-09-06 09:55:00,,direct,referral,9,229
S101693,2024-10-13 08:11:00,Brand Awareness Q4,facebook,referral,6,314
S101694,2024-09-11 06:22:00,Product Launch 2024,direct,referral,9,174
S101695,2024-10-15 13:22:00,,organic,referral,1,584
S101696,2024-10-21 19:12:00,Brand Awareness Q4,,,10,158
S101697,2024-09-21 21:52:00,,,,6,24
S101698,2024-09-10 14:59:00,Lead Generation | DE | Form,direct,email,2,426
S101699,2024-09-17 16:46:00,Brand Awareness Q4,direct,social,8,109
S101700,2024-09-03 06:47:00,Lead Generation | DE | Form,direct,,9,180
S101701,2024-10-09 12:13:00,Retargeting Campaign,google,social,10,24
S101702,2024-09-24 11:01:00,Retargeting Campaign,linkedin,organic,2,521
S101703,2024-10-12 14:26:00,Product Launch 2024,linkedin,email,9,446
S101704,2024-10-04 10:07:00,Lead Generation | DE | Form,direct,referral,6,191
S101705,2024-10-06 19:10:00,Google Brand Campaign,direct,referral,5,457
S101706,2024-10-11 09:44:00,Google Brand Campaign,facebook,cpc,2,101
S101707,2024-10-12 00:39:00,Product Launch 2024,facebook,referral,10,567
S101708,2024-09-07 20:28:00,Google Brand Campaign,organic,cpc,5,440
S101709,2024-09-14 07:49:00,Product Launch 2024,organic,referral,2,210
S101710,2024-10-25 15:07:00,Retargeting Campaign,direct,referral,7,17
S101711,2024-09-24 07:32:00,Retargeting Campaign,linkedin,,5,324
S101712,2024-10-24 13:43:00,Lead Generation | DE | Form,facebook,referral,1,25
S101713,2024-09-02 04:50:00,Retargeting Campaign,organic,,10,335
S101714,2024-09-22 05:36:00,Product Launch 2024,google,organic,7,207
S101715,2024-10-10 20:25:00,Brand Awareness Q4,organic,referral,3,409
S101716,2024-10-17 05:25:00,Retargeting Campaign,organic,social,7,246
S101717,2024-09-07 22:51:00,Lead Generation | DE | Form,organic,cpc,10,411
S101718,2024-10-24 20:58:00,Retargeting Campaign,organic,social,6,218
S101719,2024-09-06 02:01:00,Product Launch 2024,facebook,,10,166
S101720,2024-09-02 19:45:00,Google Brand Campaign,facebook,organic,7,35
S101721,2024-10-18 23:08:00,Product Launch 2024,,,6,201
S101722,2024-09-16 20:57:00,Lead Generation | DE | Form,linkedin,social,9,261
S101723,2024-10-17 12:49:00,Retargeting Campaign,,cpc,5,94
S101724,2024-10-30 04:40:00,Brand Awareness Q4,,organic,2,123
S101725,2024-09-30 19:07:00,Brand Awareness Q4,google,email,5,194
S101726,2024-09-06 02:31:00,Retargeting Campaign,google,referral,2,512
S101727,2024-10-21 00:26:00,Brand Awareness Q4,direct,,2,225
S101728,2024-10-14 13:24:00,Retargeting Campaign,,referral,3,194
S101729,2024-09-20 00:57:00,Lead Generation | DE | Form,,organic,10,42
S101730,2024-09-08 10:22:00,Product Launch 2024,organic,organic,9,15
S101731,2024-09-11 16:47:00,Retargeting Campaign,facebook,social,10,40
S101732,2024-10-05 00:33:00,Google Brand Campaign,google,social,6,127
S101733,2024-10-28 06:01:00,Retargeting Campaign,google,social,2,139
S101734,2024-09-18 08:30:00,Lead Generation | DE | Form,facebook,email,9,311
S101735,2024-09-30 23:51:00,Product Launch 2024,direct,organic,7,207
S101736,2024-09-17 05:12:00,,,email,7,115
S101737,2024-10-08 18:19:00,Lead Generation | DE | Form,google,,8,453
S101738,2024-10-27 14:27:00,Google Brand Campaign,,email,6,120
S101739,2024-10-09 12:27:00,Lead Generation | DE | Form,organic,email,6,75
S101740,2024-09-29 05:56:00,Brand Awareness Q4,organic,email,10,429
S101741,2024-09-19 19:52:00,,organic,email,7,40
S101742,2024-09-08 05:51:00,Retargeting Campaign,direct,social,6,261
S101743,2024-09-05 06:42:00,Retargeting Campaign,linkedin,social,6,135
S101744,2024-09-01 10:44:00,Brand Awareness Q4,,email,4,486
S101745,2024-10-07 10:57:00,Lead Generation | DE | Form,organic,cpc,7,300
S101746,2024-10-09 06:33:00,Lead Generation | DE | Form,facebook,organic,5,86
S101747,2024-10-07 20:26:00,,direct,email,6,212
S101748,2024-09-13 01:51:00,Product Launch 2024,direct,cpc,5,441
S101749,2024-09-08 03:28:00,Lead Generation | DE | Form,organic,email,10,402
S101750,2024-09-16 18:01:00,Retargeting Campaign,facebook,,10,14
S101751,2024-10-29 14:18:00,Lead Generation | DE | Form,direct,cpc,9,550
S101752,2024-09-03 10:41:00,Brand Awareness Q4,facebook,referral,2,435
S101753,2024-10-17 09:17:00,Retargeting Campaign,linkedin,referral,2,579
S101754,2024-10-20 10:31:00,Google Brand Campaign,facebook,referral,5,475
S101755,2024-10-02 20:58:00,Brand Awareness Q4,linkedin,organic,2,39
S101756,2024-09-15 01:52:00,Brand Awareness Q4,google,cpc,6,456
S101757,2024-09-15 05:05:00,Lead Generation | DE | Form,,email,9,15
S101758,2024-10-30 22:55:00,Brand Awareness Q4,linkedin,cpc,2,59
S101759,2024-09-20 02:16:00,Retargeting Campaign,,organic,7,286
S101760,2024-10-15 05:59:00,Lead Generation | DE | Form,organic,referral,2,139
S101761,2024-09-21 04:48:00,Google Brand Campaign,direct,,8,135
S101762,2024-10-04 16:15:00,Google Brand Campaign,direct,,8,297
S101763,2024-09-21 23:30:00,Lead Generation | DE | Form,facebook,email,5,94
S101764,2024-09-23 17:53:00,Lead Generation | DE | Form,,,4,89
S101765,2024-09-05 15:03:00,Lead Generation | DE | Form,facebook,,4,489
S101766,2024-10-23 12:12:00,Product Launch 2024,facebook,email,4,550
S101767,2024-10-03 10:48:00,Retargeting Campaign,,referral,3,526
S101768,2024-09-07 04:14:00,Retargeting Campaign,direct,referral,10,535
S101769,2024-09-13 12:12:00,Brand Awareness Q4,linkedin,referral,3,324
S101770,2024-10-26 18:41:00,Brand Awareness Q4,google,referral,2,122
S101771,2024-09-16 00:57:00,Product Launch 2024,google,email,1,497
S101772,2024-10-13 16:28:00,Retargeting Campaign,linkedin,cpc,9,96
S101773,2024-09-23 13:13:00,Lead Generation | DE | Form,direct,organic,7,530
S101774,2024-09-22 01:28:00,Retargeting Campaign,linkedin,cpc,1,401
S101775,2024-10-17 13:12:00,Retargeting Campaign,google,referral,3,292
S101776,2024-10-04 19:31:00,Google Brand Campaign,direct,cpc,1,264
S101777,2024-09-08 07:07:00,Brand Awareness Q4,facebook,organic,5,254
S101778,2024-09-05 17:06:00,Retargeting Campaign,google,organic,7,411
S101779,2024-09-26 03:14:00,,,email,8,220
S101780,2024-09-11 06:22:00,,linkedin,,10,304
S101781,2024-10-17 00:06:00,Lead Generation | DE | Form,organic,,10,498
S101782,2024-10-18 09:54:00,,google,social,6,81
S101783,2024-09-11 05:21:00,Product Launch 2024,google,cpc,8,448
S101784,2024-09-22 00:11:00,Retargeting Campaign,facebook,social,1,370
S101785,2024-10-01 18:00:00,Product Launch 2024,google,referral,2,56
S101786,2024-10-23 00:36:00,,linkedin,social,9,525
S101787,2024-09-11 04:49:00,Brand Awareness Q4,facebook,email,6,473
S101788,2024-10-02 23:22:00,Google Brand Campaign,linkedin,,8,269
S101789,2024-09-24 14:00:00,Retargeting Campaign,linkedin,,6,540
S101790,2024-10-20 21:54:00,Google Brand Campaign,direct,cpc,5,541
S101791,2024-10-17 20:01:00,Lead Generation | DE | Form,direct,social,3,375
S101792,2024-10-02 00:15:00,Google Brand Campaign,,,7,378
S101793,2024-09-14 23:05:00,Lead Generation | DE | Form,direct,,2,290
S101794,2024-10-27 20:43:00,Google Brand Campaign,direct,organic,3,281
S101795,2024-10-29 21:22:00,Retargeting Campaign,direct,organic,7,292
S101796,2024-09-20 06:02:00,Google Brand Campaign,organic,,6,135
S101797,2024-09-28 14:36:00,Retargeting Campaign,linkedin,cpc,1,520
S101798,2024-10-30 21:09:00,Product Launch 2024,,social,9,306
S101799,2024-10-10 17:42:00,Lead Generation | DE | Form,linkedin,referral,5,76
S101800,2024-10-22 09:00:00,Product Launch 2024,facebook,social,5,136
S101801,2024-09-04 15:19:00,Brand Awareness Q4,direct,email,1,61
S101802,2024-09-17 04:22:00,Retargeting Campaign,organic,,9,168
S101803,2024-09-06 22:17:00,Lead Generation | DE | Form,,social,7,92
S101804,2024-09-19 07:02:00,Product Launch 2024,linkedin,social,7,442
S101805,2024-09-26 03:57:00,Retargeting Campaign,linkedin,organic,5,187
S101806,2024-10-07 13:43:00,Retargeting Campaign,organic,social,4,266
S101807,2024-09-09 13:35:00,Lead Generation | DE | Form,linkedin,email,2,314
S101808,2024-10-07 20:29:00,Google Brand Campaign,google,referral,7,108
S101809,2024-09-09 16:28:00,,linkedin,organic,6,489
S101810,2024-09-23 13:29:00,Product Launch 2024,direct,referral,1,582
S101811,2024-09-02 13:05:00,Lead Generation | DE | Form,organic,email,4,534
S101812,2024-09-24 04:39:00,Google Brand Campaign,organic,email,1,412
S101813,2024-09-09 12:42:00,Brand Awareness Q4,direct,organic,8,65
S101814,2024-09-06 01:17:00,,facebook,email,10,109
S101815,2024-10-23 09:36:00,Product Launch 2024,,email,1,134
S101816,2024-10-18 18:43:00,Google Brand Campaign,,,1,219
S101817,2024-10-04 04:35:00,,direct,social,4,168
S101818,2024-09-20 20:19:00,,facebook,referral,10,215
S101819,2024-09-08 02:00:00,Lead Generation | DE | Form,organic,cpc,9,109
S101820,2024-09-16 06:06:00,Product Launch 2024,facebook,organic,8,410
S101821,2024-09-04 03:19:00,Product Launch 2024,direct,social,4,569
S101822,2024-09-17 19:43:00,Product Launch 2024,,organic,2,452
S101823,2024-09-10 20:01:00,Lead Generation | DE | Form,google,,4,184
S101824,2024-10-03 23:44:00,Google Brand Campaign,google,referral,8,306
S101825,2024-09-19 21:06:00,Google Brand Campaign,direct,email,5,410
S101826,2024-09-25 22:51:00,Brand Awareness Q4,direct,referral,7,161
S101827,2024-09-02 09:29:00,Brand Awareness Q4,organic,referral,1,320
S101828,2024-09-03 20:41:00,,organic,referral,1,373
S101829,2024-09-09 14:56:00,,direct,email,1,172
S101830,2024-09-23 16:54:00,Google Brand Campaign,google,email,9,409
S101831,2024-10-03 02:11:00,,google,email,10,357
S101832,2024-09-30 22:54:00,Lead Generation | DE | Form,linkedin,,5,413
S101833,2024-09-05 20:30:00,Product Launch 2024,direct,organic,3,599
S101834,2024-10-16 16:49:00,,organic,email,3,341
S101835,2024-10-08 18:22:00,Google Brand Campaign,organic,referral,2,56
S101836,2024-09-02 23:10:00,Lead Generation | DE | Form,facebook,,2,521
S101837,2024-10-30 21:30:00,Retargeting Campaign,google,,4,117
S101838,2024-10-28 05:46:00,Product Launch 2024,direct,cpc,1,266
S101839,2024-09-08 01:54:00,,facebook,referral,6,40
S101840,2024-10-30 05:20:00,Brand Awareness Q4,,referral,7,146
S101841,2024-10-11 18:35:00,Lead Generation | DE | Form,google,email,8,458
S101842,2024-10-14 09:14:00,Lead Generation | DE | Form,,social,7,551
S101843,2024-10-22 06:05:00,Google Brand Campaign,facebook,,2,218
S101844,2024-09-03 04:57:00,Brand Awareness Q4,linkedin,referral,10,569
S101845,2024-10-26 02:21:00,Lead Generation | DE | Form,,,9,518
S101846,2024-09-13 06:36:00,Product Launch 2024,organic,email,6,582
S101847,2024-10-25 04:51:00,Brand Awareness Q4,direct,referral,7,82
S101848,2024-10-07 02:08:00,Google Brand Campaign,linkedin,cpc,2,520
S101849,2024-09-15 01:38:00,Google Brand Campaign,linkedin,cpc,4,306
S101850,2024-10-30 08:24:00,,linkedin,cpc,3,304
S101851,2024-09-05 17:36:00,Lead Generation | DE | Form,organic,organic,9,329
S101852,2024-09-26 19:03:00,Google Brand Campaign,,cpc,10,492
S101853,2024-10-30 08:41:00,Brand Awareness Q4,facebook,email,7,277
S101854,2024-09-13 10:56:00,Brand Awareness Q4,google,social,9,347
S101855,2024-10-30 21:58:00,Brand Awareness Q4,google,referral,2,587
S101856,2024-10-28 19:44:00,Brand Awareness Q4,linkedin,cpc,7,92
S101857,2024-10-27 17:30:00,Lead Generation | DE | Form,linkedin,,1,116
S101858,2024-09-03 15:32:00,Lead Generation | DE | Form,,email,7,499
S101859,2024-09-20 07:01:00,Brand Awareness Q4,facebook,social,9,398
S101860,2024-10-14 21:47:00,Brand Awareness Q4,organic,referral,1,406
S101861,2024-10-20 12:44:00,Lead Generation | DE | Form,direct,,7,572
S101862,2024-09-09 03:28:00,Brand Awareness Q4,organic,email,6,208
S101863,2024-09-22 13:58:00,Brand Awareness Q4,google,social,2,20
S101864,2024-09-15 13:47:00,Google Brand Campaign,organic,cpc,1,265
S101865,2024-10-23 01:04:00,Brand Awareness Q4,google,referral,3,299
S101866,2024-09-03 10:22:00,Google Brand Campaign,,social,5,142
S101867,2024-10-09 12:30:00,,facebook,,2,88
S101868,2024-09-17 17:13:00,Product Launch 2024,,,6,235
S101869,2024-09-29 22:19:00,Retargeting Campaign,organic,email,4,549
S101870,2024-10-28 08:20:00,,organic,organic,2,65
S101871,2024-09-23 13:45:00,Google Brand Campaign,direct,email,2,218
S101872,2024-10-29 04:53:00,Google Brand Campaign,google,email,9,225
S101873,2024-09-08 11:46:00,Lead Generation | DE | Form,facebook,social,8,474
S101874,2024-09-08 00:31:00,Brand Awareness Q4,linkedin,email,10,403
S101875,2024-09-20 02:03:00,Retargeting Campaign,organic,referral,8,29
S101876,2024-10-26 12:24:00,Product Launch 2024,facebook,social,4,398
S101877,2024-09-12 21:27:00,Google Brand Campaign,facebook,,5,42
S101878,2024-10-05 11:59:00,Brand Awareness Q4,organic,email,5,231
S101879,2024-10-19 00:21:00,,organic,referral,7,68
S101880,2024-10-22 03:35:00,Product Launch 2024,,,5,557
S101881,2024-09-30 13:36:00,,organic,organic,5,176
S101882,2024-09-25 14:47:00,Lead Generation | DE | Form,google,cpc,5,290
S101883,2024-09-06 07:49:00,Google Brand Campaign,linkedin,email,10,414
S101884,2024-09-03 19:17:00,Retargeting Campaign,linkedin,,5,22
S101885,2024-09-08 09:36:00,,linkedin,email,3,464
S101886,2024-09-30 00:28:00,Brand Awareness Q4,direct,cpc,6,501
S101887,2024-10-11 17:13:00,Product Launch 2024,facebook,organic,2,293
S101888,2024-10-28 19:35:00,Retargeting Campaign,facebook,referral,3,274
S101889,2024-10-20 08:16:00,Product Launch 2024,google,social,3,160
S101890,2024-10-26 19:41:00,Brand Awareness Q4,google,cpc,1,198
S101891,2024-10-14 16:55:00,Product Launch 2024,organic,email,1,576
S101892,2024-10-16 07:03:00,,linkedin,email,1,371
S101893,2024-10-05 22:02:00,Google Brand Campaign,google,email,2,89
S101894,2024-10-03 14:07:00,Google Brand Campaign,facebook,social,4,343
S101895,2024-10-07 11:53:00,,direct,cpc,7,299
S101896,2024-09-10 00:20:00,Google Brand Campaign,linkedin,email,7,393
S101897,2024-10-01 09:39:00,Brand Awareness Q4,google,email,1,307
S101898,2024-10-30 04:58:00,Google Brand Campaign,facebook,cpc,10,226
S101899,2024-10-22 10:32:00,,,organic,10,362
S101900,2024-09-14 12:53:00,Google Brand Campaign,facebook,,3,400
S101901,2024-10-19 20:05:00,Brand Awareness Q4,google,organic,9,598
S101902,2024-10-11 17:46:00,Product Launch 2024,organic,,2,550
S101903,2024-10-22 01:38:00,Product Launch 2024,,organic,9,461
S101904,2024-09-21 08:12:00,Google Brand Campaign,linkedin,social,6,258
S101905,2024-10-22 11:14:00,Product Launch 2024,linkedin,,2,256
S101906,2024-09-29 23:56:00,Product Launch 2024,linkedin,cpc,6,583
S101907,2024-10-03 02:58:00,Retargeting Campaign,,referral,10,245
S101908,2024-09-29 13:14:00,Google Brand Campaign,google,organic,4,427
S101909,2024-10-14 18:42:00,Lead Generation | DE | Form,organic,email,5,359
S101910,2024-09-21 03:05:00,Product Launch 2024,direct,organic,3,599
S101911,2024-10-02 20:56:00,Lead Generation | DE | Form,google,referral,1,180
S101912,2024-09-08 13:16:00,Google Brand Campaign,,referral,2,139
S101913,2024-10-26 01:53:00,Product Launch 2024,facebook,,3,84
S101914,2024-09-09 16:55:00,Google Brand Campaign,direct,referral,6,140
S101915,2024-09-26 22:35:00,Lead Generation | DE | Form,,email,2,354
S101916,2024-10-28 10:37:00,Google Brand Campaign,organic,cpc,1,85
S101917,2024-10-18 11:28:00,Product Launch 2024,,referral,7,306
S101918,2024-10-19 15:44:00,Lead Generation | DE | Form,,social,10,531
S101919,2024-09-06 04:57:00,Brand Awareness Q4,organic,organic,6,474
S101920,2024-09-25 10:28:00,Lead Generation | DE | Form,organic,,10,296
S101921,2024-10-20 03:14:00,Retargeting Campaign,direct,email,1,587
S101922,2024-10-04 16:37:00,Google Brand Campaign,direct,email,6,403
S101923,2024-09-21 05:09:00,Brand Awareness Q4,,,4,450
S101924,2024-10-04 08:36:00,Google Brand Campaign,linkedin,cpc,6,301
S101925,2024-09-11 03:18:00,Retargeting Campaign,direct,referral,4,183
S101926,2024-09-19 08:38:00,Brand Awareness Q4,google,,5,154
S101927,2024-09-07 06:35:00,Google Brand Campaign,google,cpc,10,50
S101928,2024-10-28 17:34:00,Lead Generation | DE | Form,facebook,referral,1,388
S101929,2024-09-14 09:36:00,Product Launch 2024,,referral,9,139
S101930,2024-10-24 14:18:00,Brand Awareness Q4,,,2,465
S101931,2024-10-27 13:31:00,Retargeting Campaign,facebook,social,5,129
S101932,2024-09-23 02:47:00,Lead Generation | DE | Form,,cpc,6,170
S101933,2024-10-03 10:17:00,Product Launch 2024,,,9,85
S101934,2024-10-16 22:20:00,Brand Awareness Q4,direct,cpc,9,335
S101935,2024-09-13 17:42:00,,facebook,,1,261
S101936,2024-09-09 18:24:00,Lead Generation | DE | Form,,social,5,491
S101937,2024-09-10 15:52:00,Lead Generation | DE | Form,,referral,5,144
S101938,2024-09-13 20:56:00,Brand Awareness Q4,organic,,4,13
S101939,2024-09-28 02:31:00,Google Brand Campaign,organic,social,3,49
S101940,2024-09-27 22:16:00,Google Brand Campaign,direct,,10,250
S101941,2024-10-11 11:30:00,Google Brand Campaign,,social,5,247
S101942,2024-10-27 09:42:00,Product Launch 2024,direct,,7,375
S101943,2024-10-05 15:18:00,Brand Awareness Q4,google,cpc,5,439
S101944,2024-09-29 10:15:00,,direct,cpc,3,485
S101945,2024-09-21 21:07:00,Retargeting Campaign,,referral,3,505
S101946,2024-10-24 15:38:00,Product Launch 2024,,social,1,307
S101947,2024-09-18 16:13:00,Product Launch 2024,facebook,organic,6,277
S101948,2024-10-14 10:26:00,Product Launch 2024,direct,referral,7,276
S101949,2024-10-29 01:17:00,Product Launch 2024,,social,6,56
S101950,2024-09-20 14:26:00,Lead Generation | DE | Form,organic,social,9,221
S101951,2024-10-20 20:07:00,Google Brand Campaign,organic,email,3,562
S101952,2024-09-02 23:01:00,Product Launch 2024,facebook,,6,371
S101953,2024-10-20 17:04:00,,facebook,organic,4,380
S101954,2024-10-05 06:10:00,Google Brand Campaign,direct,,4,307
S101955,2024-10-22 05:58:00,Retargeting Campaign,linkedin,referral,4,576
S101956,2024-10-17 07:00:00,Brand Awareness Q4,facebook,organic,2,523
S101957,2024-09-26 15:02:00,Lead Generation | DE | Form,linkedin,email,1,245
S101958,2024-10-11 22:15:00,Brand Awareness Q4,linkedin,,2,396
S101959,2024-10-12 12:08:00,,linkedin,cpc,2,85
S101960,2024-10-03 23:45:00,,direct,cpc,1,564
S101961,2024-10-09 04:06:00,,organic,referral,4,329
S101962,2024-10-21 10:27:00,Google Brand Campaign,,cpc,5,290
S101963,2024-09-30 06:06:00,Retargeting Campaign,,organic,8,395
S101964,2024-09-19 13:05:00,Lead Generation | DE | Form,direct,organic,5,504
S101965,2024-09-19 22:34:00,Google Brand Campaign,google,referral,1,518
S101966,2024-10-17 12:23:00,Google Brand Campaign,,cpc,8,239
S101967,2024-10-07 00:25:00,Lead Generation | DE | Form,direct,email,8,586
